slot_id,checkin_timestamp,checkout_timestamp,day_of_week,slot_type,event_type,is_event_day,wait_time_minute
C2,2025-01-22 03:19:00,2025-01-22 05:46:00,Wednesday,car,regular,0,3
B1,2025-01-22 04:28:00,2025-01-22 07:20:00,Wednesday,bike,regular,0,5
B1,2025-01-22 04:44:00,2025-01-22 07:37:00,Wednesday,bike,regular,0,5
C2,2025-01-22 04:46:00,2025-01-22 07:31:00,Wednesday,car,regular,0,1
C1,2025-01-22 05:06:00,2025-01-22 06:46:00,Wednesday,car,regular,0,4
C3,2025-01-22 05:08:00,2025-01-22 06:10:00,Wednesday,car,regular,0,1
B2,2025-01-22 05:13:00,2025-01-22 07:44:00,Wednesday,bike,regular,0,4
B2,2025-01-22 06:54:00,2025-01-22 08:42:00,Wednesday,bike,regular,0,1
B2,2025-01-22 08:01:00,2025-01-22 10:33:00,Wednesday,bike,regular,0,0
B1,2025-01-22 09:42:00,2025-01-22 10:19:00,Wednesday,bike,regular,0,4
C3,2025-01-22 10:35:00,2025-01-22 12:50:00,Wednesday,car,regular,0,2
C3,2025-01-22 11:14:00,2025-01-22 13:49:00,Wednesday,car,regular,0,0
A1,2025-01-22 12:17:00,2025-01-22 13:51:00,Wednesday,abled,regular,0,1
C2,2025-01-22 12:57:00,2025-01-22 13:31:00,Wednesday,car,regular,0,3
C3,2025-01-22 13:25:00,2025-01-22 14:42:00,Wednesday,car,regular,0,5
C1,2025-01-22 13:35:00,2025-01-22 16:25:00,Wednesday,car,regular,0,1
C3,2025-01-22 14:00:00,2025-01-22 15:30:00,Wednesday,car,regular,0,0
B2,2025-01-22 20:27:00,2025-01-22 21:04:00,Wednesday,bike,regular,0,27
A1,2025-01-22 20:54:00,2025-01-22 21:47:00,Wednesday,abled,regular,0,27
C3,2025-01-22 21:51:00,2025-01-22 23:20:00,Wednesday,car,regular,0,1
B1,2025-01-22 21:55:00,2025-01-22 23:32:00,Wednesday,bike,regular,0,4
B1,2025-01-22 23:31:00,2025-01-23 01:38:00,Wednesday,bike,regular,0,3
B1,2025-01-22 23:45:00,2025-01-23 02:10:00,Wednesday,bike,regular,0,5
B1,2025-01-22 23:48:00,2025-01-23 01:50:00,Wednesday,bike,regular,0,2
C1,2025-01-23 00:03:00,2025-01-23 02:42:00,Thursday,car,regular,0,4
C3,2025-01-23 00:05:00,2025-01-23 01:02:00,Thursday,car,regular,0,5
C3,2025-01-23 00:13:00,2025-01-23 03:00:00,Thursday,car,regular,0,1
C3,2025-01-23 00:22:00,2025-01-23 02:38:00,Thursday,car,regular,0,1
B1,2025-01-23 00:48:00,2025-01-23 01:34:00,Thursday,bike,regular,0,0
C1,2025-01-23 01:12:00,2025-01-23 01:57:00,Thursday,car,regular,0,2
C3,2025-01-23 01:13:00,2025-01-23 01:49:00,Thursday,car,regular,0,5
C3,2025-01-23 01:27:00,2025-01-23 02:27:00,Thursday,car,regular,0,4
C3,2025-01-23 01:52:00,2025-01-23 03:47:00,Thursday,car,regular,0,3
B1,2025-01-23 02:02:00,2025-01-23 04:36:00,Thursday,bike,regular,0,0
B1,2025-01-23 03:32:00,2025-01-23 05:19:00,Thursday,bike,regular,0,1
C1,2025-01-23 03:44:00,2025-01-23 05:11:00,Thursday,car,regular,0,0
B2,2025-01-23 03:54:00,2025-01-23 06:54:00,Thursday,bike,regular,0,5
C2,2025-01-23 04:29:00,2025-01-23 07:29:00,Thursday,car,regular,0,0
C3,2025-01-23 05:13:00,2025-01-23 08:12:00,Thursday,car,regular,0,1
C2,2025-01-23 05:23:00,2025-01-23 06:28:00,Thursday,car,regular,0,4
B1,2025-01-23 06:28:00,2025-01-23 08:19:00,Thursday,bike,regular,0,0
C1,2025-01-23 06:42:00,2025-01-23 08:11:00,Thursday,car,regular,0,0
B1,2025-01-23 06:45:00,2025-01-23 08:11:00,Thursday,bike,regular,0,1
C2,2025-01-23 07:31:00,2025-01-23 08:28:00,Thursday,car,regular,0,2
B2,2025-01-23 07:47:00,2025-01-23 08:57:00,Thursday,bike,regular,0,1
A1,2025-01-23 07:50:00,2025-01-23 09:51:00,Thursday,abled,regular,0,1
B1,2025-01-23 08:46:00,2025-01-23 11:09:00,Thursday,bike,regular,0,5
C2,2025-01-23 10:28:00,2025-01-23 12:45:00,Thursday,car,regular,0,3
B2,2025-01-23 13:55:00,2025-01-23 14:55:00,Thursday,bike,regular,0,5
C3,2025-01-23 14:06:00,2025-01-23 16:48:00,Thursday,car,regular,0,0
B2,2025-01-23 14:41:00,2025-01-23 15:53:00,Thursday,bike,regular,0,2
C1,2025-01-23 16:15:00,2025-01-23 19:15:00,Thursday,car,regular,0,0
C1,2025-01-23 16:43:00,2025-01-23 19:19:00,Thursday,car,regular,0,0
C2,2025-01-23 20:12:00,2025-01-23 21:28:00,Thursday,car,regular,0,30
B2,2025-01-23 21:33:00,2025-01-23 22:32:00,Thursday,bike,regular,0,5
A1,2025-01-23 22:32:00,2025-01-24 01:27:00,Thursday,abled,regular,0,1
C3,2025-01-23 23:14:00,2025-01-24 01:51:00,Thursday,car,regular,0,3
B1,2025-01-24 00:27:00,2025-01-24 02:33:00,Friday,bike,regular,0,4
C3,2025-01-24 01:04:00,2025-01-24 03:24:00,Friday,car,regular,0,2
C2,2025-01-24 02:27:00,2025-01-24 04:18:00,Friday,car,regular,0,1
B2,2025-01-24 04:13:00,2025-01-24 05:05:00,Friday,bike,regular,0,1
C2,2025-01-24 04:16:00,2025-01-24 05:56:00,Friday,car,regular,0,5
B1,2025-01-24 04:17:00,2025-01-24 05:03:00,Friday,bike,regular,0,4
C3,2025-01-24 04:30:00,2025-01-24 07:11:00,Friday,car,regular,0,4
B2,2025-01-24 05:12:00,2025-01-24 05:48:00,Friday,bike,regular,0,2
B1,2025-01-24 06:31:00,2025-01-24 08:35:00,Friday,bike,regular,0,1
A1,2025-01-24 06:58:00,2025-01-24 08:14:00,Friday,abled,regular,0,4
B2,2025-01-24 07:25:00,2025-01-24 09:55:00,Friday,bike,regular,0,4
A1,2025-01-24 07:57:00,2025-01-24 09:50:00,Friday,abled,regular,0,0
C1,2025-01-24 08:10:00,2025-01-24 08:59:00,Friday,car,regular,0,4
B1,2025-01-24 09:00:00,2025-01-24 11:13:00,Friday,bike,regular,0,0
C1,2025-01-24 10:55:00,2025-01-24 11:52:00,Friday,car,regular,0,1
A1,2025-01-24 11:04:00,2025-01-24 13:11:00,Friday,abled,regular,0,1
C1,2025-01-24 11:11:00,2025-01-24 13:33:00,Friday,car,regular,0,4
C2,2025-01-24 11:24:00,2025-01-24 14:09:00,Friday,car,regular,0,5
B2,2025-01-24 12:05:00,2025-01-24 13:08:00,Friday,bike,regular,0,0
C3,2025-01-24 13:59:00,2025-01-24 15:54:00,Friday,car,regular,0,1
C2,2025-01-24 14:43:00,2025-01-24 15:43:00,Friday,car,regular,0,5
C3,2025-01-24 15:03:00,2025-01-24 16:06:00,Friday,car,regular,0,0
C1,2025-01-24 15:22:00,2025-01-24 18:16:00,Friday,car,regular,0,4
C2,2025-01-24 15:41:00,2025-01-24 16:24:00,Friday,car,regular,0,0
B2,2025-01-24 15:41:00,2025-01-24 17:05:00,Friday,bike,regular,0,4
C2,2025-01-24 16:10:00,2025-01-24 18:15:00,Friday,car,regular,0,0
B2,2025-01-24 16:13:00,2025-01-24 18:38:00,Friday,bike,regular,0,5
B1,2025-01-24 17:47:00,2025-01-24 20:11:00,Friday,bike,regular,0,16
C3,2025-01-24 19:21:00,2025-01-24 22:16:00,Friday,car,regular,0,15
A1,2025-01-24 19:25:00,2025-01-24 21:56:00,Friday,abled,regular,0,14
C1,2025-01-24 22:09:00,2025-01-24 23:28:00,Friday,car,regular,0,1
C3,2025-01-24 22:24:00,2025-01-25 00:34:00,Friday,car,regular,0,5
C2,2025-01-24 22:30:00,2025-01-25 00:43:00,Friday,car,regular,0,5
C2,2025-01-24 23:07:00,2025-01-25 00:31:00,Friday,car,regular,0,2
A1,2025-01-24 23:28:00,2025-01-25 01:09:00,Friday,abled,regular,0,2
A1,2025-01-25 02:06:00,2025-01-25 02:57:00,Saturday,abled,regular,0,4
B2,2025-01-25 03:20:00,2025-01-25 05:45:00,Saturday,bike,regular,0,2
C3,2025-01-25 05:56:00,2025-01-25 07:58:00,Saturday,car,regular,0,1
B2,2025-01-25 06:24:00,2025-01-25 08:06:00,Saturday,bike,regular,0,4
C3,2025-01-25 06:38:00,2025-01-25 09:01:00,Saturday,car,regular,0,1
B1,2025-01-25 07:02:00,2025-01-25 08:27:00,Saturday,bike,regular,0,5
C2,2025-01-25 07:06:00,2025-01-25 08:18:00,Saturday,car,regular,0,5
C3,2025-01-25 07:55:00,2025-01-25 09:26:00,Saturday,car,regular,0,2
C3,2025-01-25 08:38:00,2025-01-25 09:54:00,Saturday,car,regular,0,2
B2,2025-01-25 08:55:00,2025-01-25 11:03:00,Saturday,bike,regular,0,4
C1,2025-01-25 09:22:00,2025-01-25 10:29:00,Saturday,car,regular,0,5
C2,2025-01-25 09:53:00,2025-01-25 12:53:00,Saturday,car,regular,0,5
A1,2025-01-25 10:09:00,2025-01-25 11:03:00,Saturday,abled,regular,0,20
B1,2025-01-25 10:17:00,2025-01-25 11:47:00,Saturday,bike,regular,0,19
C3,2025-01-25 14:23:00,2025-01-25 15:34:00,Saturday,car,regular,0,3
C1,2025-01-25 15:04:00,2025-01-25 17:53:00,Saturday,car,regular,0,4
C1,2025-01-25 15:09:00,2025-01-25 17:48:00,Saturday,car,regular,0,1
C1,2025-01-25 17:48:00,2025-01-25 20:28:00,Saturday,car,regular,0,24
C3,2025-01-25 18:14:00,2025-01-25 19:36:00,Saturday,car,regular,0,14
C2,2025-01-25 20:52:00,2025-01-25 22:07:00,Saturday,car,regular,0,12
C3,2025-01-25 21:39:00,2025-01-25 23:07:00,Saturday,car,regular,0,1
B2,2025-01-25 22:42:00,2025-01-26 01:26:00,Saturday,bike,regular,0,1
B2,2025-01-25 23:03:00,2025-01-26 01:02:00,Saturday,bike,regular,0,3
C2,2025-01-25 23:48:00,2025-01-26 00:49:00,Saturday,car,regular,0,3
C2,2025-01-25 23:48:00,2025-01-26 01:03:00,Saturday,car,regular,0,5
B1,2025-01-26 01:08:00,2025-01-26 04:00:00,Sunday,bike,regular,0,2
B2,2025-01-26 02:20:00,2025-01-26 04:00:00,Sunday,bike,regular,0,1
C3,2025-01-26 02:32:00,2025-01-26 03:04:00,Sunday,car,regular,0,1
C3,2025-01-26 03:02:00,2025-01-26 05:56:00,Sunday,car,regular,0,2
B1,2025-01-26 03:44:00,2025-01-26 04:50:00,Sunday,bike,regular,0,3
B1,2025-01-26 05:06:00,2025-01-26 05:58:00,Sunday,bike,regular,0,2
B1,2025-01-26 05:42:00,2025-01-26 08:08:00,Sunday,bike,regular,0,4
C3,2025-01-26 05:45:00,2025-01-26 06:21:00,Sunday,car,regular,0,0
C3,2025-01-26 07:01:00,2025-01-26 07:42:00,Sunday,car,regular,0,2
A1,2025-01-26 07:27:00,2025-01-26 08:59:00,Sunday,abled,regular,0,4
B1,2025-01-26 07:29:00,2025-01-26 08:00:00,Sunday,bike,regular,0,0
B2,2025-01-26 07:37:00,2025-01-26 09:33:00,Sunday,bike,regular,0,0
C2,2025-01-26 07:41:00,2025-01-26 09:58:00,Sunday,car,regular,0,2
B2,2025-01-26 08:22:00,2025-01-26 09:06:00,Sunday,bike,regular,0,1
A1,2025-01-26 09:16:00,2025-01-26 11:55:00,Sunday,abled,regular,0,3
C1,2025-01-26 10:33:00,2025-01-26 12:26:00,Sunday,car,regular,0,19
C2,2025-01-26 10:38:00,2025-01-26 11:24:00,Sunday,car,regular,0,24
C1,2025-01-26 11:12:00,2025-01-26 12:01:00,Sunday,car,regular,0,5
B2,2025-01-26 11:18:00,2025-01-26 14:00:00,Sunday,bike,regular,0,15
B2,2025-01-26 11:30:00,2025-01-26 13:11:00,Sunday,bike,regular,0,5
C3,2025-01-26 11:34:00,2025-01-26 14:12:00,Sunday,car,regular,0,29
C2,2025-01-26 14:06:00,2025-01-26 14:45:00,Sunday,car,regular,0,2
C2,2025-01-26 14:27:00,2025-01-26 16:47:00,Sunday,car,regular,0,5
B2,2025-01-26 14:41:00,2025-01-26 16:10:00,Sunday,bike,regular,0,0
B2,2025-01-26 16:04:00,2025-01-26 17:17:00,Sunday,bike,regular,0,0
C2,2025-01-26 16:32:00,2025-01-26 19:05:00,Sunday,car,regular,0,4
B1,2025-01-26 17:21:00,2025-01-26 19:23:00,Sunday,bike,regular,0,13
C2,2025-01-26 17:21:00,2025-01-26 19:03:00,Sunday,car,regular,0,30
B1,2025-01-26 17:33:00,2025-01-26 19:45:00,Sunday,bike,regular,0,15
A1,2025-01-26 18:14:00,2025-01-26 21:04:00,Sunday,abled,regular,0,23
C1,2025-01-26 18:33:00,2025-01-26 20:00:00,Sunday,car,regular,0,9
A1,2025-01-26 18:34:00,2025-01-26 20:31:00,Sunday,abled,regular,0,15
B1,2025-01-26 18:42:00,2025-01-26 20:43:00,Sunday,bike,regular,0,20
B1,2025-01-26 18:42:00,2025-01-26 20:10:00,Sunday,bike,regular,0,18
B1,2025-01-26 19:04:00,2025-01-26 21:50:00,Sunday,bike,regular,0,26
B2,2025-01-26 19:33:00,2025-01-26 20:12:00,Sunday,bike,regular,0,17
A1,2025-01-26 19:42:00,2025-01-26 21:10:00,Sunday,abled,regular,0,7
B2,2025-01-26 20:08:00,2025-01-26 22:20:00,Sunday,bike,regular,0,19
B2,2025-01-26 20:55:00,2025-01-26 23:11:00,Sunday,bike,regular,0,30
C2,2025-01-26 21:17:00,2025-01-27 00:04:00,Sunday,car,regular,0,1
C3,2025-01-26 22:07:00,2025-01-27 00:13:00,Sunday,car,regular,0,0
C2,2025-01-26 22:08:00,2025-01-26 23:51:00,Sunday,car,regular,0,0
C2,2025-01-26 23:18:00,2025-01-27 01:51:00,Sunday,car,regular,0,1
B2,2025-01-27 00:15:00,2025-01-27 01:06:00,Monday,bike,regular,0,5
C3,2025-01-27 00:57:00,2025-01-27 01:54:00,Monday,car,regular,0,3
C2,2025-01-27 01:53:00,2025-01-27 04:13:00,Monday,car,regular,0,5
C2,2025-01-27 02:27:00,2025-01-27 03:51:00,Monday,car,regular,0,1
C1,2025-01-27 03:08:00,2025-01-27 06:05:00,Monday,car,regular,0,1
B1,2025-01-27 03:33:00,2025-01-27 04:09:00,Monday,bike,regular,0,4
A1,2025-01-27 03:37:00,2025-01-27 04:41:00,Monday,abled,regular,0,3
A1,2025-01-27 04:29:00,2025-01-27 05:36:00,Monday,abled,regular,0,2
C3,2025-01-27 04:56:00,2025-01-27 07:10:00,Monday,car,regular,0,3
A1,2025-01-27 04:57:00,2025-01-27 05:41:00,Monday,abled,regular,0,1
B2,2025-01-27 05:06:00,2025-01-27 05:49:00,Monday,bike,regular,0,5
C1,2025-01-27 05:13:00,2025-01-27 08:03:00,Monday,car,regular,0,3
A1,2025-01-27 05:38:00,2025-01-27 07:09:00,Monday,abled,regular,0,3
C3,2025-01-27 05:53:00,2025-01-27 08:23:00,Monday,car,regular,0,5
C3,2025-01-27 06:04:00,2025-01-27 08:41:00,Monday,car,regular,0,5
B2,2025-01-27 06:49:00,2025-01-27 07:57:00,Monday,bike,regular,0,2
B1,2025-01-27 07:00:00,2025-01-27 09:28:00,Monday,bike,regular,0,4
C1,2025-01-27 07:14:00,2025-01-27 09:01:00,Monday,car,regular,0,0
B1,2025-01-27 07:59:00,2025-01-27 09:57:00,Monday,bike,regular,0,1
C1,2025-01-27 08:23:00,2025-01-27 11:16:00,Monday,car,regular,0,2
B2,2025-01-27 08:49:00,2025-01-27 10:45:00,Monday,bike,regular,0,5
C3,2025-01-27 09:03:00,2025-01-27 10:51:00,Monday,car,regular,0,4
A1,2025-01-27 09:07:00,2025-01-27 11:25:00,Monday,abled,regular,0,2
A1,2025-01-27 09:23:00,2025-01-27 11:32:00,Monday,abled,regular,0,0
B1,2025-01-27 10:37:00,2025-01-27 12:32:00,Monday,bike,regular,0,4
B2,2025-01-27 11:07:00,2025-01-27 11:39:00,Monday,bike,regular,0,1
C3,2025-01-27 11:08:00,2025-01-27 13:45:00,Monday,car,regular,0,5
C2,2025-01-27 12:15:00,2025-01-27 14:18:00,Monday,car,regular,0,3
B1,2025-01-27 12:32:00,2025-01-27 15:23:00,Monday,bike,regular,0,3
B1,2025-01-27 12:44:00,2025-01-27 14:29:00,Monday,bike,regular,0,1
C1,2025-01-27 13:03:00,2025-01-27 15:00:00,Monday,car,regular,0,3
C2,2025-01-27 13:20:00,2025-01-27 15:34:00,Monday,car,regular,0,4
C2,2025-01-27 14:17:00,2025-01-27 16:01:00,Monday,car,regular,0,2
B1,2025-01-27 14:56:00,2025-01-27 17:37:00,Monday,bike,regular,0,1
C1,2025-01-27 16:22:00,2025-01-27 18:12:00,Monday,car,regular,0,0
B1,2025-01-27 16:44:00,2025-01-27 18:20:00,Monday,bike,regular,0,0
B2,2025-01-27 18:51:00,2025-01-27 20:11:00,Monday,bike,regular,0,11
C3,2025-01-27 19:24:00,2025-01-27 22:16:00,Monday,car,regular,0,25
C3,2025-01-27 21:23:00,2025-01-27 22:42:00,Monday,car,regular,0,0
C2,2025-01-28 00:13:00,2025-01-28 02:33:00,Tuesday,car,regular,0,5
C2,2025-01-28 00:40:00,2025-01-28 02:31:00,Tuesday,car,regular,0,1
C3,2025-01-28 01:35:00,2025-01-28 04:14:00,Tuesday,car,regular,0,0
C3,2025-01-28 01:46:00,2025-01-28 03:04:00,Tuesday,car,regular,0,3
C2,2025-01-28 01:51:00,2025-01-28 03:39:00,Tuesday,car,regular,0,4
C1,2025-01-28 03:07:00,2025-01-28 04:18:00,Tuesday,car,regular,0,1
B2,2025-01-28 03:57:00,2025-01-28 05:00:00,Tuesday,bike,regular,0,3
C2,2025-01-28 04:15:00,2025-01-28 06:24:00,Tuesday,car,regular,0,0
B2,2025-01-28 05:02:00,2025-01-28 07:07:00,Tuesday,bike,regular,0,2
C3,2025-01-28 05:57:00,2025-01-28 07:38:00,Tuesday,car,regular,0,2
C1,2025-01-28 06:36:00,2025-01-28 09:04:00,Tuesday,car,regular,0,2
C1,2025-01-28 06:50:00,2025-01-28 09:11:00,Tuesday,car,regular,0,2
C2,2025-01-28 06:56:00,2025-01-28 09:33:00,Tuesday,car,regular,0,5
B2,2025-01-28 08:55:00,2025-01-28 10:13:00,Tuesday,bike,regular,0,4
C1,2025-01-28 09:14:00,2025-01-28 11:34:00,Tuesday,car,regular,0,5
C2,2025-01-28 10:03:00,2025-01-28 12:40:00,Tuesday,car,regular,0,1
B2,2025-01-28 10:19:00,2025-01-28 13:10:00,Tuesday,bike,regular,0,1
B2,2025-01-28 11:07:00,2025-01-28 12:06:00,Tuesday,bike,regular,0,2
C1,2025-01-28 11:58:00,2025-01-28 13:08:00,Tuesday,car,regular,0,2
C3,2025-01-28 11:59:00,2025-01-28 12:31:00,Tuesday,car,regular,0,3
C2,2025-01-28 12:26:00,2025-01-28 15:09:00,Tuesday,car,regular,0,3
C3,2025-01-28 12:26:00,2025-01-28 15:08:00,Tuesday,car,regular,0,0
C2,2025-01-28 13:51:00,2025-01-28 15:35:00,Tuesday,car,regular,0,2
A1,2025-01-28 14:04:00,2025-01-28 15:53:00,Tuesday,abled,regular,0,3
B2,2025-01-28 14:13:00,2025-01-28 17:10:00,Tuesday,bike,regular,0,3
B2,2025-01-28 15:06:00,2025-01-28 17:07:00,Tuesday,bike,regular,0,2
C1,2025-01-28 15:15:00,2025-01-28 16:01:00,Tuesday,car,regular,0,2
B2,2025-01-28 16:05:00,2025-01-28 16:51:00,Tuesday,bike,regular,0,5
C2,2025-01-28 20:22:00,2025-01-28 23:10:00,Tuesday,car,regular,0,24
C3,2025-01-28 20:31:00,2025-01-28 22:09:00,Tuesday,car,regular,0,23
A1,2025-01-28 20:32:00,2025-01-28 22:23:00,Tuesday,abled,regular,0,22
A1,2025-01-28 21:19:00,2025-01-28 23:28:00,Tuesday,abled,regular,0,0
A1,2025-01-28 21:38:00,2025-01-29 00:37:00,Tuesday,abled,regular,0,3
C3,2025-01-28 21:43:00,2025-01-28 23:09:00,Tuesday,car,regular,0,0
A1,2025-01-28 21:53:00,2025-01-28 23:18:00,Tuesday,abled,regular,0,3
C2,2025-01-28 23:01:00,2025-01-28 23:41:00,Tuesday,car,regular,0,3
A1,2025-01-28 23:20:00,2025-01-29 01:26:00,Tuesday,abled,regular,0,1
C2,2025-01-29 00:38:00,2025-01-29 01:36:00,Wednesday,car,regular,0,3
C1,2025-01-29 02:57:00,2025-01-29 05:32:00,Wednesday,car,regular,0,0
A1,2025-01-29 02:59:00,2025-01-29 04:46:00,Wednesday,abled,regular,0,4
A1,2025-01-29 04:25:00,2025-01-29 07:16:00,Wednesday,abled,regular,0,5
B1,2025-01-29 04:28:00,2025-01-29 07:27:00,Wednesday,bike,regular,0,2
B2,2025-01-29 05:04:00,2025-01-29 07:40:00,Wednesday,bike,regular,0,4
B1,2025-01-29 06:09:00,2025-01-29 09:02:00,Wednesday,bike,regular,0,2
C2,2025-01-29 06:32:00,2025-01-29 08:21:00,Wednesday,car,regular,0,5
B2,2025-01-29 08:13:00,2025-01-29 09:47:00,Wednesday,bike,regular,0,1
C2,2025-01-29 09:10:00,2025-01-29 11:52:00,Wednesday,car,regular,0,5
C1,2025-01-29 10:23:00,2025-01-29 12:57:00,Wednesday,car,regular,0,3
B1,2025-01-29 12:07:00,2025-01-29 12:37:00,Wednesday,bike,regular,0,4
C3,2025-01-29 14:07:00,2025-01-29 16:41:00,Wednesday,car,regular,0,3
A1,2025-01-29 14:25:00,2025-01-29 16:54:00,Wednesday,abled,regular,0,3
B1,2025-01-29 17:24:00,2025-01-29 18:30:00,Wednesday,bike,regular,0,15
C1,2025-01-29 19:24:00,2025-01-29 22:16:00,Wednesday,car,regular,0,25
C1,2025-01-29 19:40:00,2025-01-29 21:29:00,Wednesday,car,regular,0,8
C1,2025-01-29 19:46:00,2025-01-29 22:38:00,Wednesday,car,regular,0,17
C2,2025-01-29 21:45:00,2025-01-29 22:52:00,Wednesday,car,regular,0,0
B2,2025-01-29 22:27:00,2025-01-29 22:58:00,Wednesday,bike,regular,0,1
B1,2025-01-29 22:34:00,2025-01-29 23:13:00,Wednesday,bike,regular,0,5
B2,2025-01-29 23:45:00,2025-01-30 00:28:00,Wednesday,bike,regular,0,4
C3,2025-01-30 01:11:00,2025-01-30 03:01:00,Thursday,car,regular,0,2
C1,2025-01-30 01:25:00,2025-01-30 04:02:00,Thursday,car,regular,0,0
A1,2025-01-30 01:25:00,2025-01-30 03:35:00,Thursday,abled,regular,0,0
A1,2025-01-30 01:35:00,2025-01-30 02:56:00,Thursday,abled,regular,0,0
B2,2025-01-30 02:24:00,2025-01-30 03:35:00,Thursday,bike,regular,0,5
B1,2025-01-30 04:03:00,2025-01-30 05:54:00,Thursday,bike,regular,0,2
C3,2025-01-30 04:20:00,2025-01-30 04:56:00,Thursday,car,regular,0,4
B1,2025-01-30 07:00:00,2025-01-30 08:35:00,Thursday,bike,regular,0,5
A1,2025-01-30 07:21:00,2025-01-30 09:08:00,Thursday,abled,regular,0,3
A1,2025-01-30 08:16:00,2025-01-30 10:20:00,Thursday,abled,regular,0,3
C1,2025-01-30 08:28:00,2025-01-30 09:27:00,Thursday,car,regular,0,1
B2,2025-01-30 08:40:00,2025-01-30 11:10:00,Thursday,bike,regular,0,1
C3,2025-01-30 09:12:00,2025-01-30 10:41:00,Thursday,car,regular,0,3
C1,2025-01-30 10:54:00,2025-01-30 13:30:00,Thursday,car,regular,0,3
C1,2025-01-30 11:15:00,2025-01-30 12:23:00,Thursday,car,regular,0,2
B2,2025-01-30 12:12:00,2025-01-30 13:44:00,Thursday,bike,regular,0,5
C3,2025-01-30 12:40:00,2025-01-30 13:19:00,Thursday,car,regular,0,1
C2,2025-01-30 13:15:00,2025-01-30 16:04:00,Thursday,car,regular,0,4
B2,2025-01-30 13:31:00,2025-01-30 15:05:00,Thursday,bike,regular,0,2
C1,2025-01-30 14:34:00,2025-01-30 15:47:00,Thursday,car,regular,0,3
C2,2025-01-30 15:12:00,2025-01-30 17:43:00,Thursday,car,regular,0,0
B2,2025-01-30 15:21:00,2025-01-30 16:37:00,Thursday,bike,regular,0,2
C1,2025-01-30 15:30:00,2025-01-30 17:47:00,Thursday,car,regular,0,5
B1,2025-01-30 15:53:00,2025-01-30 17:21:00,Thursday,bike,regular,0,5
B2,2025-01-30 16:57:00,2025-01-30 19:02:00,Thursday,bike,regular,0,2
A1,2025-01-30 18:15:00,2025-01-30 19:11:00,Thursday,abled,regular,0,7
C2,2025-01-30 18:29:00,2025-01-30 19:23:00,Thursday,car,regular,0,11
C1,2025-01-30 18:59:00,2025-01-30 21:29:00,Thursday,car,regular,0,9
C3,2025-01-30 19:28:00,2025-01-30 20:18:00,Thursday,car,regular,0,8
B2,2025-01-30 21:01:00,2025-01-30 22:06:00,Thursday,bike,regular,0,0
B1,2025-01-30 21:30:00,2025-01-30 23:46:00,Thursday,bike,regular,0,4
B1,2025-01-30 21:47:00,2025-01-30 22:46:00,Thursday,bike,regular,0,3
C1,2025-01-30 22:33:00,2025-01-31 01:01:00,Thursday,car,regular,0,3
B2,2025-01-30 23:02:00,2025-01-31 01:23:00,Thursday,bike,regular,0,1
C3,2025-01-31 00:15:00,2025-01-31 02:04:00,Friday,car,regular,0,3
B2,2025-01-31 02:43:00,2025-01-31 04:13:00,Friday,bike,regular,0,3
B2,2025-01-31 03:39:00,2025-01-31 04:25:00,Friday,bike,regular,0,5
A1,2025-01-31 04:57:00,2025-01-31 06:57:00,Friday,abled,regular,0,0
C3,2025-01-31 05:46:00,2025-01-31 06:35:00,Friday,car,regular,0,1
B2,2025-01-31 05:54:00,2025-01-31 08:37:00,Friday,bike,regular,0,4
C3,2025-01-31 06:50:00,2025-01-31 09:23:00,Friday,car,regular,0,2
C3,2025-01-31 06:53:00,2025-01-31 07:36:00,Friday,car,regular,0,3
B1,2025-01-31 06:57:00,2025-01-31 09:24:00,Friday,bike,regular,0,3
C2,2025-01-31 06:59:00,2025-01-31 08:37:00,Friday,car,regular,0,0
C1,2025-01-31 10:56:00,2025-01-31 11:38:00,Friday,car,regular,0,2
C1,2025-01-31 10:56:00,2025-01-31 12:15:00,Friday,car,regular,0,4
B1,2025-01-31 11:01:00,2025-01-31 11:50:00,Friday,bike,regular,0,4
A1,2025-01-31 11:23:00,2025-01-31 13:34:00,Friday,abled,regular,0,0
B1,2025-01-31 12:07:00,2025-01-31 13:24:00,Friday,bike,regular,0,1
B1,2025-01-31 12:51:00,2025-01-31 13:53:00,Friday,bike,regular,0,3
C2,2025-01-31 14:54:00,2025-01-31 15:54:00,Friday,car,regular,0,1
C1,2025-01-31 14:56:00,2025-01-31 15:32:00,Friday,car,regular,0,4
B2,2025-01-31 17:50:00,2025-01-31 18:56:00,Friday,bike,regular,0,25
B1,2025-01-31 19:00:00,2025-01-31 20:16:00,Friday,bike,regular,0,10
A1,2025-01-31 19:17:00,2025-01-31 20:39:00,Friday,abled,regular,0,22
C2,2025-01-31 19:53:00,2025-01-31 21:28:00,Friday,car,regular,0,15
B1,2025-01-31 20:24:00,2025-01-31 23:11:00,Friday,bike,regular,0,26
A1,2025-01-31 20:27:00,2025-01-31 21:57:00,Friday,abled,regular,0,30
C2,2025-01-31 23:03:00,2025-02-01 01:33:00,Friday,car,regular,0,0
B2,2025-01-31 23:56:00,2025-02-01 01:06:00,Friday,bike,regular,0,1
